Instancia,Crossover,Mutacao,Inicializacao,Parada,Execucao,Valor Total,Peso Total,Gerações,Tempo
knapsack_6.csv,uniforme,0.01,heuristica,convergencia,1,1915,138,20,0.0859
knapsack_6.csv,uniforme,0.01,heuristica,convergencia,2,1915,138,20,0.0918
knapsack_6.csv,uniforme,0.01,heuristica,convergencia,3,1915,138,20,0.0961
knapsack_6.csv,uniforme,0.01,heuristica,convergencia,4,1915,138,20,0.0856
knapsack_6.csv,uniforme,0.01,heuristica,convergencia,5,1915,138,20,0.122
knapsack_6.csv,uniforme,0.05,aleatoria,fixo,1,1915,138,200,0.5925
knapsack_6.csv,uniforme,0.05,aleatoria,fixo,2,1915,138,200,0.5205
knapsack_6.csv,uniforme,0.05,aleatoria,fixo,3,1915,138,200,0.5118
knapsack_6.csv,uniforme,0.05,aleatoria,fixo,4,1915,138,200,0.5081
knapsack_6.csv,uniforme,0.05,aleatoria,fixo,5,1915,138,200,0.5165
knapsack_6.csv,uniforme,0.05,aleatoria,convergencia,1,1915,138,22,0.0962
knapsack_6.csv,uniforme,0.05,aleatoria,convergencia,2,1915,138,20,0.0912
knapsack_6.csv,uniforme,0.05,aleatoria,convergencia,3,1915,138,25,0.1093
knapsack_6.csv,uniforme,0.05,aleatoria,convergencia,4,1915,138,20,0.0881
knapsack_6.csv,uniforme,0.05,aleatoria,convergencia,5,1915,138,23,0.0979
knapsack_6.csv,uniforme,0.05,heuristica,fixo,1,1915,138,200,0.5135
knapsack_6.csv,uniforme,0.05,heuristica,fixo,2,1915,138,200,0.5153
knapsack_6.csv,uniforme,0.05,heuristica,fixo,3,1915,138,200,0.5129
knapsack_6.csv,uniforme,0.05,heuristica,fixo,4,1915,138,200,0.5123
knapsack_6.csv,uniforme,0.05,heuristica,fixo,5,1915,138,200,0.5115
knapsack_6.csv,uniforme,0.05,heuristica,convergencia,1,1915,138,20,0.0831
knapsack_6.csv,uniforme,0.05,heuristica,convergencia,2,1915,138,20,0.0877
knapsack_6.csv,uniforme,0.05,heuristica,convergencia,3,1915,138,20,0.0804
knapsack_6.csv,uniforme,0.05,heuristica,convergencia,4,1915,138,20,0.0866
knapsack_6.csv,uniforme,0.05,heuristica,convergencia,5,1915,138,20,0.0876
knapsack_6.csv,uniforme,0.1,aleatoria,fixo,1,1915,138,200,0.5075
knapsack_6.csv,uniforme,0.1,aleatoria,fixo,2,1915,138,200,0.5127
knapsack_6.csv,uniforme,0.1,aleatoria,fixo,3,1915,138,200,0.4968
knapsack_6.csv,uniforme,0.1,aleatoria,fixo,4,1915,138,200,0.5335
knapsack_6.csv,uniforme,0.1,aleatoria,fixo,5,1915,138,200,0.5038
knapsack_6.csv,uniforme,0.1,aleatoria,convergencia,1,1915,138,20,0.0829
knapsack_6.csv,uniforme,0.1,aleatoria,convergencia,2,1915,138,20,0.0868
knapsack_6.csv,uniforme,0.1,aleatoria,convergencia,3,1915,138,20,0.088
knapsack_6.csv,uniforme,0.1,aleatoria,convergencia,4,1915,138,20,0.0793
knapsack_6.csv,uniforme,0.1,aleatoria,convergencia,5,1915,138,22,0.0856
knapsack_6.csv,uniforme,0.1,heuristica,fixo,1,1915,138,200,0.5118
knapsack_6.csv,uniforme,0.1,heuristica,fixo,2,1915,138,200,0.5036
knapsack_6.csv,uniforme,0.1,heuristica,fixo,3,1915,138,200,0.5012
knapsack_6.csv,uniforme,0.1,heuristica,fixo,4,1915,138,200,0.4881
knapsack_6.csv,uniforme,0.1,heuristica,fixo,5,1915,138,200,0.4978
knapsack_6.csv,uniforme,0.1,heuristica,convergencia,1,1915,138,20,0.0797
knapsack_6.csv,uniforme,0.1,heuristica,convergencia,2,1915,138,20,0.0738
knapsack_6.csv,uniforme,0.1,heuristica,convergencia,3,1915,138,20,0.0835
knapsack_6.csv,uniforme,0.1,heuristica,convergencia,4,1915,138,20,0.083
knapsack_6.csv,uniforme,0.1,heuristica,convergencia,5,1915,138,20,0.0827
knapsack_3.csv,um_ponto,0.01,aleatoria,fixo,1,723,60,200,0.4002
knapsack_3.csv,um_ponto,0.01,aleatoria,fixo,2,723,60,200,0.4571
knapsack_3.csv,um_ponto,0.01,aleatoria,fixo,3,723,60,200,0.4032
knapsack_3.csv,um_ponto,0.01,aleatoria,fixo,4,723,60,200,0.3849
knapsack_3.csv,um_ponto,0.01,aleatoria,fixo,5,723,60,200,0.3839
knapsack_3.csv,um_ponto,0.01,aleatoria,convergencia,1,723,60,20,0.0588
knapsack_3.csv,um_ponto,0.01,aleatoria,convergencia,2,723,60,20,0.068
knapsack_3.csv,um_ponto,0.01,aleatoria,convergencia,3,723,60,20,0.0916
knapsack_3.csv,um_ponto,0.01,aleatoria,convergencia,4,723,60,20,0.065
knapsack_3.csv,um_ponto,0.01,aleatoria,convergencia,5,723,60,20,0.0672
knapsack_3.csv,um_ponto,0.01,heuristica,fixo,1,723,60,200,0.3967
knapsack_3.csv,um_ponto,0.01,heuristica,fixo,2,723,60,200,0.3839
knapsack_3.csv,um_ponto,0.01,heuristica,fixo,3,723,60,200,0.3855
knapsack_3.csv,um_ponto,0.01,heuristica,fixo,4,723,60,200,0.3836
knapsack_3.csv,um_ponto,0.01,heuristica,fixo,5,723,60,200,0.3842
knapsack_3.csv,um_ponto,0.01,heuristica,convergencia,1,723,60,20,0.0585
knapsack_3.csv,um_ponto,0.01,heuristica,convergencia,2,723,60,20,0.0766
knapsack_3.csv,um_ponto,0.01,heuristica,convergencia,3,723,60,20,0.0565
knapsack_3.csv,um_ponto,0.01,heuristica,convergencia,4,723,60,20,0.0675
knapsack_3.csv,um_ponto,0.01,heuristica,convergencia,5,723,60,20,0.0641
knapsack_3.csv,um_ponto,0.05,aleatoria,fixo,1,723,60,200,0.3967
knapsack_3.csv,um_ponto,0.05,aleatoria,fixo,2,723,60,200,0.3813
knapsack_3.csv,um_ponto,0.05,aleatoria,fixo,3,723,60,200,0.3838
knapsack_3.csv,um_ponto,0.05,aleatoria,fixo,4,723,60,200,0.3938
knapsack_3.csv,um_ponto,0.05,aleatoria,fixo,5,723,60,200,0.3735
knapsack_3.csv,um_ponto,0.05,aleatoria,convergencia,1,723,60,20,0.0592
knapsack_3.csv,um_ponto,0.05,aleatoria,convergencia,2,723,60,20,0.0618
knapsack_3.csv,um_ponto,0.05,aleatoria,convergencia,3,723,60,20,0.0676
knapsack_3.csv,um_ponto,0.05,aleatoria,convergencia,4,723,60,20,0.0646
knapsack_3.csv,um_ponto,0.05,aleatoria,convergencia,5,723,60,20,0.0675
knapsack_3.csv,um_ponto,0.05,heuristica,fixo,1,723,60,200,0.4331
knapsack_3.csv,um_ponto,0.05,heuristica,fixo,2,723,60,200,0.3864
knapsack_3.csv,um_ponto,0.05,heuristica,fixo,3,723,60,200,0.3789
knapsack_3.csv,um_ponto,0.05,heuristica,fixo,4,723,60,200,0.3821
knapsack_3.csv,um_ponto,0.05,heuristica,fixo,5,723,60,200,0.3988
knapsack_3.csv,um_ponto,0.05,heuristica,convergencia,1,723,60,20,0.0547
knapsack_3.csv,um_ponto,0.05,heuristica,convergencia,2,723,60,20,0.0613
knapsack_3.csv,um_ponto,0.05,heuristica,convergencia,3,723,60,20,0.0647
knapsack_3.csv,um_ponto,0.05,heuristica,convergencia,4,723,60,20,0.0754
knapsack_3.csv,um_ponto,0.05,heuristica,convergencia,5,723,60,20,0.063
knapsack_3.csv,um_ponto,0.1,aleatoria,fixo,1,723,60,200,0.379
knapsack_3.csv,um_ponto,0.1,aleatoria,fixo,2,723,60,200,0.3734
knapsack_3.csv,um_ponto,0.1,aleatoria,fixo,3,723,60,200,0.3706
knapsack_3.csv,um_ponto,0.1,aleatoria,fixo,4,723,60,200,0.3737
knapsack_3.csv,um_ponto,0.1,aleatoria,fixo,5,723,60,200,0.3782
knapsack_3.csv,um_ponto,0.1,aleatoria,convergencia,1,723,60,20,0.0562
knapsack_3.csv,um_ponto,0.1,aleatoria,convergencia,2,723,60,20,0.0618
knapsack_3.csv,um_ponto,0.1,aleatoria,convergencia,3,723,60,20,0.0791
knapsack_3.csv,um_ponto,0.1,aleatoria,convergencia,4,723,60,20,0.0811
knapsack_3.csv,um_ponto,0.1,aleatoria,convergencia,5,723,60,20,0.0656
knapsack_3.csv,um_ponto,0.1,heuristica,fixo,1,723,60,200,0.4101
knapsack_3.csv,um_ponto,0.1,heuristica,fixo,2,723,60,200,0.3695
knapsack_3.csv,um_ponto,0.1,heuristica,fixo,3,723,60,200,0.3695
knapsack_3.csv,um_ponto,0.1,heuristica,fixo,4,723,60,200,0.3774
knapsack_3.csv,um_ponto,0.1,heuristica,fixo,5,723,60,200,0.3685
knapsack_3.csv,um_ponto,0.1,heuristica,convergencia,1,723,60,20,0.0558
knapsack_3.csv,um_ponto,0.1,heuristica,convergencia,2,723,60,20,0.0549
knapsack_3.csv,um_ponto,0.1,heuristica,convergencia,3,723,60,20,0.0669
knapsack_3.csv,um_ponto,0.1,heuristica,convergencia,4,723,60,20,0.0639
knapsack_3.csv,um_ponto,0.1,heuristica,convergencia,5,723,60,20,0.0724
knapsack_3.csv,dois_pontos,0.01,aleatoria,fixo,1,723,60,200,0.4527
knapsack_3.csv,dois_pontos,0.01,aleatoria,fixo,2,723,60,200,0.4381
knapsack_3.csv,dois_pontos,0.01,aleatoria,fixo,3,723,60,200,0.4393
knapsack_3.csv,dois_pontos,0.01,aleatoria,fixo,4,723,60,200,0.4349
knapsack_3.csv,dois_pontos,0.01,aleatoria,fixo,5,723,60,200,0.4445
knapsack_3.csv,dois_pontos,0.01,aleatoria,convergencia,1,723,60,20,0.0713
knapsack_3.csv,dois_pontos,0.01,aleatoria,convergencia,2,723,60,20,0.0751
knapsack_3.csv,dois_pontos,0.01,aleatoria,convergencia,3,723,60,20,0.0786
knapsack_3.csv,dois_pontos,0.01,aleatoria,convergencia,4,723,60,20,0.0718
knapsack_3.csv,dois_pontos,0.01,aleatoria,convergencia,5,723,60,20,0.0762
knapsack_3.csv,dois_pontos,0.01,heuristica,fixo,1,723,60,200,0.4818
knapsack_3.csv,dois_pontos,0.01,heuristica,fixo,2,723,60,200,0.4334
knapsack_3.csv,dois_pontos,0.01,heuristica,fixo,3,723,60,200,0.437
knapsack_3.csv,dois_pontos,0.01,heuristica,fixo,4,723,60,200,0.4322
knapsack_3.csv,dois_pontos,0.01,heuristica,fixo,5,723,60,200,0.4368
knapsack_3.csv,dois_pontos,0.01,heuristica,convergencia,1,723,60,20,0.0679
knapsack_3.csv,dois_pontos,0.01,heuristica,convergencia,2,723,60,20,0.0751
knapsack_3.csv,dois_pontos,0.01,heuristica,convergencia,3,723,60,20,0.0802
knapsack_3.csv,dois_pontos,0.01,heuristica,convergencia,4,723,60,20,0.1014
knapsack_3.csv,dois_pontos,0.01,heuristica,convergencia,5,723,60,20,0.0882
knapsack_3.csv,dois_pontos,0.05,aleatoria,fixo,1,723,60,200,0.552
knapsack_3.csv,dois_pontos,0.05,aleatoria,fixo,2,723,60,200,0.4288
knapsack_3.csv,dois_pontos,0.05,aleatoria,fixo,3,723,60,200,0.4314
knapsack_3.csv,dois_pontos,0.05,aleatoria,fixo,4,723,60,200,0.4464
knapsack_3.csv,dois_pontos,0.05,aleatoria,fixo,5,723,60,200,0.4417
knapsack_3.csv,dois_pontos,0.05,aleatoria,convergencia,1,723,60,20,0.069
knapsack_3.csv,dois_pontos,0.05,aleatoria,convergencia,2,723,60,20,0.0665
knapsack_3.csv,dois_pontos,0.05,aleatoria,convergencia,3,723,60,20,0.07
knapsack_3.csv,dois_pontos,0.05,aleatoria,convergencia,4,723,60,20,0.0736
knapsack_3.csv,dois_pontos,0.05,aleatoria,convergencia,5,723,60,20,0.0763
knapsack_3.csv,dois_pontos,0.05,heuristica,fixo,1,723,60,200,0.4739
knapsack_3.csv,dois_pontos,0.05,heuristica,fixo,2,723,60,200,0.4323
knapsack_3.csv,dois_pontos,0.05,heuristica,fixo,3,723,60,200,0.4302
knapsack_3.csv,dois_pontos,0.05,heuristica,fixo,4,723,60,200,0.438
knapsack_3.csv,dois_pontos,0.05,heuristica,fixo,5,723,60,200,0.4331
knapsack_3.csv,dois_pontos,0.05,heuristica,convergencia,1,723,60,20,0.0688
knapsack_3.csv,dois_pontos,0.05,heuristica,convergencia,2,723,60,20,0.0642
knapsack_3.csv,dois_pontos,0.05,heuristica,convergencia,3,723,60,20,0.0926
knapsack_3.csv,dois_pontos,0.05,heuristica,convergencia,4,723,60,20,0.074
knapsack_3.csv,dois_pontos,0.05,heuristica,convergencia,5,723,60,20,0.0783
knapsack_3.csv,dois_pontos,0.1,aleatoria,fixo,1,723,60,200,0.4416
knapsack_3.csv,dois_pontos,0.1,aleatoria,fixo,2,723,60,200,0.4285
knapsack_3.csv,dois_pontos,0.1,aleatoria,fixo,3,723,60,200,0.4259
knapsack_3.csv,dois_pontos,0.1,aleatoria,fixo,4,723,60,200,0.4363
knapsack_3.csv,dois_pontos,0.1,aleatoria,fixo,5,723,60,200,0.4299
knapsack_3.csv,dois_pontos,0.1,aleatoria,convergencia,1,723,60,20,0.065
knapsack_3.csv,dois_pontos,0.1,aleatoria,convergencia,2,723,60,20,0.0656
knapsack_3.csv,dois_pontos,0.1,aleatoria,convergencia,3,723,60,20,0.0715
knapsack_3.csv,dois_pontos,0.1,aleatoria,convergencia,4,723,60,20,0.073
knapsack_3.csv,dois_pontos,0.1,aleatoria,convergencia,5,723,60,20,0.0646
knapsack_3.csv,dois_pontos,0.1,heuristica,fixo,1,723,60,200,0.518
knapsack_3.csv,dois_pontos,0.1,heuristica,fixo,2,723,60,200,0.4345
knapsack_3.csv,dois_pontos,0.1,heuristica,fixo,3,723,60,200,0.4208
knapsack_3.csv,dois_pontos,0.1,heuristica,fixo,4,723,60,200,0.4201
knapsack_3.csv,dois_pontos,0.1,heuristica,fixo,5,723,60,200,0.422
knapsack_3.csv,dois_pontos,0.1,heuristica,convergencia,1,723,60,20,0.0743
knapsack_3.csv,dois_pontos,0.1,heuristica,convergencia,2,723,60,20,0.0752
knapsack_3.csv,dois_pontos,0.1,heuristica,convergencia,3,723,60,20,0.072
knapsack_3.csv,dois_pontos,0.1,heuristica,convergencia,4,723,60,20,0.0691
knapsack_3.csv,dois_pontos,0.1,heuristica,convergencia,5,723,60,20,0.0721
knapsack_3.csv,uniforme,0.01,aleatoria,fixo,1,723,60,200,0.475
knapsack_3.csv,uniforme,0.01,aleatoria,fixo,2,723,60,200,0.443
knapsack_3.csv,uniforme,0.01,aleatoria,fixo,3,723,60,200,0.4406
knapsack_3.csv,uniforme,0.01,aleatoria,fixo,4,723,60,200,0.4527
knapsack_3.csv,uniforme,0.01,aleatoria,fixo,5,723,60,200,0.4433
knapsack_3.csv,uniforme,0.01,aleatoria,convergencia,1,723,60,20,0.0795
knapsack_3.csv,uniforme,0.01,aleatoria,convergencia,2,723,60,20,0.0687
knapsack_3.csv,uniforme,0.01,aleatoria,convergencia,3,723,60,20,0.0783
knapsack_3.csv,uniforme,0.01,aleatoria,convergencia,4,723,60,20,0.0801
knapsack_3.csv,uniforme,0.01,aleatoria,convergencia,5,723,60,20,0.0685
knapsack_3.csv,uniforme,0.01,heuristica,fixo,1,723,60,200,0.4744
knapsack_3.csv,uniforme,0.01,heuristica,fixo,2,723,60,200,0.4486
knapsack_3.csv,uniforme,0.01,heuristica,fixo,3,723,60,200,0.4428
knapsack_3.csv,uniforme,0.01,heuristica,fixo,4,723,60,200,0.4398
knapsack_3.csv,uniforme,0.01,heuristica,fixo,5,723,60,200,0.443
knapsack_3.csv,uniforme,0.01,heuristica,convergencia,1,723,60,20,0.073
knapsack_3.csv,uniforme,0.01,heuristica,convergencia,2,723,60,20,0.0751
knapsack_3.csv,uniforme,0.01,heuristica,convergencia,3,723,60,20,0.0811
knapsack_3.csv,uniforme,0.01,heuristica,convergencia,4,723,60,20,0.0739
knapsack_3.csv,uniforme,0.01,heuristica,convergencia,5,723,60,20,0.0791
knapsack_3.csv,uniforme,0.05,aleatoria,fixo,1,723,60,200,0.4579
knapsack_3.csv,uniforme,0.05,aleatoria,fixo,2,723,60,200,0.435
knapsack_3.csv,uniforme,0.05,aleatoria,fixo,3,723,60,200,0.4461
knapsack_3.csv,uniforme,0.05,aleatoria,fixo,4,723,60,200,0.4412
knapsack_3.csv,uniforme,0.05,aleatoria,fixo,5,723,60,200,0.4349
knapsack_3.csv,uniforme,0.05,aleatoria,convergencia,1,723,60,20,0.0728
knapsack_3.csv,uniforme,0.05,aleatoria,convergencia,2,723,60,20,0.0717
knapsack_3.csv,uniforme,0.05,aleatoria,convergencia,3,723,60,20,0.0776
knapsack_3.csv,uniforme,0.05,aleatoria,convergencia,4,723,60,20,0.0733
knapsack_3.csv,uniforme,0.05,aleatoria,convergencia,5,723,60,20,0.0759
knapsack_3.csv,uniforme,0.05,heuristica,fixo,1,723,60,200,0.4669
knapsack_3.csv,uniforme,0.05,heuristica,fixo,2,723,60,200,0.4385
knapsack_3.csv,uniforme,0.05,heuristica,fixo,3,723,60,200,0.4413
knapsack_3.csv,uniforme,0.05,heuristica,fixo,4,723,60,200,0.4806
knapsack_3.csv,uniforme,0.05,heuristica,fixo,5,723,60,200,0.4391
knapsack_3.csv,uniforme,0.05,heuristica,convergencia,1,723,60,20,0.0708
knapsack_3.csv,uniforme,0.05,heuristica,convergencia,2,723,60,20,0.0761
knapsack_3.csv,uniforme,0.05,heuristica,convergencia,3,723,60,20,0.0747
knapsack_3.csv,uniforme,0.05,heuristica,convergencia,4,723,60,20,0.0757
knapsack_3.csv,uniforme,0.05,heuristica,convergencia,5,723,60,20,0.076
knapsack_3.csv,uniforme,0.1,aleatoria,fixo,1,723,60,200,0.4536
knapsack_3.csv,uniforme,0.1,aleatoria,fixo,2,723,60,200,0.4295
knapsack_3.csv,uniforme,0.1,aleatoria,fixo,3,723,60,200,0.4346
knapsack_3.csv,uniforme,0.1,aleatoria,fixo,4,723,60,200,0.435
knapsack_3.csv,uniforme,0.1,aleatoria,fixo,5,723,60,200,0.4246
knapsack_3.csv,uniforme,0.1,aleatoria,convergencia,1,723,60,20,0.0726
knapsack_3.csv,uniforme,0.1,aleatoria,convergencia,2,723,60,20,0.0728
knapsack_3.csv,uniforme,0.1,aleatoria,convergencia,3,723,60,20,0.0958
knapsack_3.csv,uniforme,0.1,aleatoria,convergencia,4,723,60,20,0.0821
knapsack_3.csv,uniforme,0.1,aleatoria,convergencia,5,723,60,20,0.0658
knapsack_3.csv,uniforme,0.1,heuristica,fixo,1,723,60,200,0.4512
knapsack_3.csv,uniforme,0.1,heuristica,fixo,2,723,60,200,0.4225
knapsack_3.csv,uniforme,0.1,heuristica,fixo,3,723,60,200,0.4268
knapsack_3.csv,uniforme,0.1,heuristica,fixo,4,723,60,200,0.4251
knapsack_3.csv,uniforme,0.1,heuristica,fixo,5,723,60,200,0.4254
knapsack_3.csv,uniforme,0.1,heuristica,convergencia,1,723,60,20,0.0697
knapsack_3.csv,uniforme,0.1,heuristica,convergencia,2,723,60,20,0.0983
knapsack_3.csv,uniforme,0.1,heuristica,convergencia,3,723,60,20,0.0752
knapsack_3.csv,uniforme,0.1,heuristica,convergencia,4,723,60,20,0.0737
knapsack_3.csv,uniforme,0.1,heuristica,convergencia,5,723,60,20,0.0687
knapsack_4.csv,um_ponto,0.01,aleatoria,fixo,1,1963,96,200,0.533
knapsack_4.csv,um_ponto,0.01,aleatoria,fixo,2,1963,96,200,0.3956
knapsack_4.csv,um_ponto,0.01,aleatoria,fixo,3,1963,96,200,0.3959
knapsack_4.csv,um_ponto,0.01,aleatoria,fixo,4,1963,96,200,0.3974
knapsack_4.csv,um_ponto,0.01,aleatoria,fixo,5,1963,96,200,0.3959
knapsack_4.csv,um_ponto,0.01,aleatoria,convergencia,1,1963,96,20,0.0632
knapsack_4.csv,um_ponto,0.01,aleatoria,convergencia,2,1963,96,20,0.0687
knapsack_4.csv,um_ponto,0.01,aleatoria,convergencia,3,1963,96,20,0.0688
knapsack_4.csv,um_ponto,0.01,aleatoria,convergencia,4,1963,96,20,0.0746
knapsack_4.csv,um_ponto,0.01,aleatoria,convergencia,5,1963,96,20,0.0655
knapsack_4.csv,um_ponto,0.01,heuristica,fixo,1,1963,96,200,0.4192
knapsack_4.csv,um_ponto,0.01,heuristica,fixo,2,1963,96,200,0.3945
knapsack_4.csv,um_ponto,0.01,heuristica,fixo,3,1963,96,200,0.4049
knapsack_4.csv,um_ponto,0.01,heuristica,fixo,4,1963,96,200,0.3945
knapsack_4.csv,um_ponto,0.01,heuristica,fixo,5,1963,96,200,0.3958
knapsack_4.csv,um_ponto,0.01,heuristica,convergencia,1,1963,96,20,0.0607
knapsack_4.csv,um_ponto,0.01,heuristica,convergencia,2,1963,96,20,0.0606
knapsack_4.csv,um_ponto,0.01,heuristica,convergencia,3,1963,96,20,0.0689
knapsack_4.csv,um_ponto,0.01,heuristica,convergencia,4,1963,96,20,0.0578
knapsack_4.csv,um_ponto,0.01,heuristica,convergencia,5,1963,96,20,0.0733
knapsack_4.csv,um_ponto,0.05,aleatoria,fixo,1,1963,96,200,0.4323
knapsack_4.csv,um_ponto,0.05,aleatoria,fixo,2,1963,96,200,0.3906
knapsack_4.csv,um_ponto,0.05,aleatoria,fixo,3,1963,96,200,0.3998
knapsack_4.csv,um_ponto,0.05,aleatoria,fixo,4,1963,96,200,0.4573
knapsack_4.csv,um_ponto,0.05,aleatoria,fixo,5,1963,96,200,0.3935
knapsack_4.csv,um_ponto,0.05,aleatoria,convergencia,1,1963,96,20,0.0685
knapsack_4.csv,um_ponto,0.05,aleatoria,convergencia,2,1963,96,20,0.0683
knapsack_4.csv,um_ponto,0.05,aleatoria,convergencia,3,1963,96,20,0.0652
knapsack_4.csv,um_ponto,0.05,aleatoria,convergencia,4,1963,96,20,0.069
knapsack_4.csv,um_ponto,0.05,aleatoria,convergencia,5,1963,96,20,0.0714
knapsack_4.csv,um_ponto,0.05,heuristica,fixo,1,1963,96,200,0.4011
knapsack_4.csv,um_ponto,0.05,heuristica,fixo,2,1963,96,200,0.3924
knapsack_4.csv,um_ponto,0.05,heuristica,fixo,3,1963,96,200,0.3936
knapsack_4.csv,um_ponto,0.05,heuristica,fixo,4,1963,96,200,0.3914
knapsack_4.csv,um_ponto,0.05,heuristica,fixo,5,1963,96,200,0.3875
knapsack_4.csv,um_ponto,0.05,heuristica,convergencia,1,1963,96,20,0.0586
knapsack_4.csv,um_ponto,0.05,heuristica,convergencia,2,1963,96,20,0.0593
knapsack_4.csv,um_ponto,0.05,heuristica,convergencia,3,1963,96,20,0.0737
knapsack_4.csv,um_ponto,0.05,heuristica,convergencia,4,1963,96,20,0.0716
knapsack_4.csv,um_ponto,0.05,heuristica,convergencia,5,1963,96,20,0.0685
knapsack_4.csv,um_ponto,0.1,aleatoria,fixo,1,1963,96,200,0.4012
knapsack_4.csv,um_ponto,0.1,aleatoria,fixo,2,1963,96,200,0.3814
knapsack_4.csv,um_ponto,0.1,aleatoria,fixo,3,1963,96,200,0.3878
knapsack_4.csv,um_ponto,0.1,aleatoria,fixo,4,1963,96,200,0.3871
knapsack_4.csv,um_ponto,0.1,aleatoria,fixo,5,1963,96,200,0.3906
knapsack_4.csv,um_ponto,0.1,aleatoria,convergencia,1,1963,96,20,0.0573
knapsack_4.csv,um_ponto,0.1,aleatoria,convergencia,2,1963,96,20,0.0615
knapsack_4.csv,um_ponto,0.1,aleatoria,convergencia,3,1963,96,20,0.0638
knapsack_4.csv,um_ponto,0.1,aleatoria,convergencia,4,1963,96,20,0.0674
knapsack_4.csv,um_ponto,0.1,aleatoria,convergencia,5,1963,96,20,0.0743
knapsack_4.csv,um_ponto,0.1,heuristica,fixo,1,1963,96,200,0.4529
knapsack_4.csv,um_ponto,0.1,heuristica,fixo,2,1963,96,200,0.3841
knapsack_4.csv,um_ponto,0.1,heuristica,fixo,3,1963,96,200,0.3878
knapsack_4.csv,um_ponto,0.1,heuristica,fixo,4,1963,96,200,0.3834
knapsack_4.csv,um_ponto,0.1,heuristica,fixo,5,1963,96,200,0.3875
knapsack_4.csv,um_ponto,0.1,heuristica,convergencia,1,1963,96,20,0.0591
knapsack_4.csv,um_ponto,0.1,heuristica,convergencia,2,1963,96,20,0.0584
knapsack_4.csv,um_ponto,0.1,heuristica,convergencia,3,1963,96,20,0.0679
knapsack_4.csv,um_ponto,0.1,heuristica,convergencia,4,1963,96,20,0.0699
knapsack_4.csv,um_ponto,0.1,heuristica,convergencia,5,1963,96,20,0.0677
knapsack_4.csv,dois_pontos,0.01,aleatoria,fixo,1,1963,96,200,0.4707
knapsack_4.csv,dois_pontos,0.01,aleatoria,fixo,2,1963,96,200,0.4404
knapsack_4.csv,dois_pontos,0.01,aleatoria,fixo,3,1963,96,200,0.4447
knapsack_4.csv,dois_pontos,0.01,aleatoria,fixo,4,1963,96,200,0.4497
knapsack_4.csv,dois_pontos,0.01,aleatoria,fixo,5,1963,96,200,0.4611
knapsack_4.csv,dois_pontos,0.01,aleatoria,convergencia,1,1963,96,20,0.0737
knapsack_4.csv,dois_pontos,0.01,aleatoria,convergencia,2,1963,96,20,0.0911
knapsack_4.csv,dois_pontos,0.01,aleatoria,convergencia,3,1963,96,20,0.0829
knapsack_4.csv,dois_pontos,0.01,aleatoria,convergencia,4,1963,96,20,0.0659
knapsack_4.csv,dois_pontos,0.01,aleatoria,convergencia,5,1963,96,20,0.0861
knapsack_4.csv,dois_pontos,0.01,heuristica,fixo,1,1963,96,200,0.4665
knapsack_4.csv,dois_pontos,0.01,heuristica,fixo,2,1963,96,200,0.4514
knapsack_4.csv,dois_pontos,0.01,heuristica,fixo,3,1963,96,200,0.4564
knapsack_4.csv,dois_pontos,0.01,heuristica,fixo,4,1963,96,200,0.4428
knapsack_4.csv,dois_pontos,0.01,heuristica,fixo,5,1963,96,200,0.4637
knapsack_4.csv,dois_pontos,0.01,heuristica,convergencia,1,1963,96,20,0.0707
knapsack_4.csv,dois_pontos,0.01,heuristica,convergencia,2,1963,96,20,0.0783
knapsack_4.csv,dois_pontos,0.01,heuristica,convergencia,3,1963,96,20,0.0714
knapsack_4.csv,dois_pontos,0.01,heuristica,convergencia,4,1963,96,20,0.0765
knapsack_4.csv,dois_pontos,0.01,heuristica,convergencia,5,1963,96,20,0.0777
knapsack_4.csv,dois_pontos,0.05,aleatoria,fixo,1,1963,96,200,0.4739
knapsack_4.csv,dois_pontos,0.05,aleatoria,fixo,2,1963,96,200,0.4454
knapsack_4.csv,dois_pontos,0.05,aleatoria,fixo,3,1963,96,200,0.4444
knapsack_4.csv,dois_pontos,0.05,aleatoria,fixo,4,1963,96,200,0.465
knapsack_4.csv,dois_pontos,0.05,aleatoria,fixo,5,1963,96,200,0.4437
knapsack_4.csv,dois_pontos,0.05,aleatoria,convergencia,1,1963,96,20,0.0692
knapsack_4.csv,dois_pontos,0.05,aleatoria,convergencia,2,1963,96,20,0.0721
knapsack_4.csv,dois_pontos,0.05,aleatoria,convergencia,3,1963,96,20,0.0739
knapsack_4.csv,dois_pontos,0.05,aleatoria,convergencia,4,1963,96,20,0.0706
knapsack_4.csv,dois_pontos,0.05,aleatoria,convergencia,5,1963,96,20,0.077
knapsack_4.csv,dois_pontos,0.05,heuristica,fixo,1,1963,96,200,0.4543
knapsack_4.csv,dois_pontos,0.05,heuristica,fixo,2,1963,96,200,0.4433
knapsack_4.csv,dois_pontos,0.05,heuristica,fixo,3,1963,96,200,0.4423
knapsack_4.csv,dois_pontos,0.05,heuristica,fixo,4,1963,96,200,0.4393
knapsack_4.csv,dois_pontos,0.05,heuristica,fixo,5,1963,96,200,0.4551
knapsack_4.csv,dois_pontos,0.05,heuristica,convergencia,1,1963,96,20,0.0713
